s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
23.5959,-22.5979,2.7166,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.6959,-22.6971,2.7293,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.7959,-22.7963,2.7420,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.8959,-22.8956,2.7545,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.9959,-22.9947,2.7671,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
24.0959,-23.0939,2.7795,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
24.1959,-23.1931,2.7918,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
24.2958,-23.2924,2.8039,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
24.3958,-23.3917,2.8157,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
24.4958,-23.4910,2.8272,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
